id,post_id,url,title,risk_level,claim,claim_type,current_value,verification_required,verification_status,recommended_action,source_required,source_used,checked_date
513,2026-08-07-cost-auto-7256ba,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-7256ba/,"혼자 사는 직장인, 안 쓰는 대형 가구/가전 버리려니 막막하다면? 무료 수거 vs 유료 폐기, 돈 아끼는 현명한 처분 전략",P2,무료 나눔/중고 판매: 0원 (수익 발생 가능).,가격,0원 ,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
515,2026-08-07-cost-auto-b1ff82,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-b1ff82/,"혼자 사는 직장인, 매달 나가는 미용실 비용이 부담된다면? 저렴한 동네 미용실 vs 프랜차이즈 vs 셀프, 후회 없는 선택 가이드",P2,깔끔하게 정리하고 싶지만， 매번 5~7만원씩 하는 미용실 비용은 부담스럽습니다.,가격,7만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
516,2026-08-07-cost-auto-b1ff82,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-b1ff82/,"혼자 사는 직장인, 매달 나가는 미용실 비용이 부담된다면? 저렴한 동네 미용실 vs 프랜차이즈 vs 셀프, 후회 없는 선택 가이드",P2,2단계: 각 옵션별 장단점 비교 및 후보군 압축하기 옵션 1: 저렴한 동네 미용실 / 이발소 장점: 압도적으로 저렴한 비용 (1~2만원대)， 접근성， 예약 없이 방문 가능， 동네 특유의 정감 있는 분위기.,가격,2만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
517,2026-08-07-cost-auto-b1ff82,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-b1ff82/,"혼자 사는 직장인, 매달 나가는 미용실 비용이 부담된다면? 저렴한 동네 미용실 vs 프랜차이즈 vs 셀프, 후회 없는 선택 가이드",P2,옵션 2: 프랜차이즈 미용실 / 중소형 살롱 (가성비 지향) 장점: 합리적인 비용 (2~4만원대)， 어느 정도 표준화된 서비스， 깔끔한 인테리어， 예약 시스템， 다양한 프로모션.,가격,4만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
518,2026-08-07-cost-auto-b1ff82,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-b1ff82/,"혼자 사는 직장인, 매달 나가는 미용실 비용이 부담된다면? 저렴한 동네 미용실 vs 프랜차이즈 vs 셀프, 후회 없는 선택 가이드",P2,단점: 높은 비용 (5만원 이상)， 미리 예약 필수， 시술 시간 김.,가격,5만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
519,2026-08-07-cost-auto-b1ff82,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-b1ff82/,"혼자 사는 직장인, 매달 나가는 미용실 비용이 부담된다면? 저렴한 동네 미용실 vs 프랜차이즈 vs 셀프, 후회 없는 선택 가이드",P2,셀프 커트: 가위 구매 비용 (1~3만원)， 이후 0원에 가까움.,가격,3만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
520,2026-08-07-cost-auto-b1ff82,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-b1ff82/,"혼자 사는 직장인, 매달 나가는 미용실 비용이 부담된다면? 저렴한 동네 미용실 vs 프랜차이즈 vs 셀프, 후회 없는 선택 가이드",P2,옵션 4: 셀프 커트 (부분 커트) 장점: 비용 0원에 가까움， 시간 제약 없음， 언제든 원하는 대로 조절 가능.,가격,0원에,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
521,2026-08-07-cost-auto-efcd2f,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-efcd2f/,"혼자 사는 직장인, 사랑하는 반려동물 병원비 폭탄 걱정된다면? 펫보험 vs 예방 관리, 내게 맞는 최적의 선택은?",P2,비상금 통장 개설 결정 시: 매월 일정 금액(예: 월 5만~10만원)을 반려동물 전용 비상금 통장에 꾸준히 저축합니다.,가격,10만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
522,2026-08-07-cost-auto-efcd2f,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-efcd2f/,"혼자 사는 직장인, 사랑하는 반려동물 병원비 폭탄 걱정된다면? 펫보험 vs 예방 관리, 내게 맞는 최적의 선택은?",P2,비용·시간·주의사항 비용: 펫보험: 월 2만원에서 10만원 이상까지 다양합니다.,가격,2만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
523,2026-08-07-cost-auto-efcd2f,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-efcd2f/,"혼자 사는 직장인, 사랑하는 반려동물 병원비 폭탄 걱정된다면? 펫보험 vs 예방 관리, 내게 맞는 최적의 선택은?",P2,예방 관리: 연간 정기 검진(5만~10만원)， 예방 접종(1회당 2만~5만원)， 구충(월 1만~2만원)， 그리고 건강 사료 및 영양제 비용 등을 합하면 연간 최소 20만원에서 50만원 이상이 소요됩니다.,가격,5만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
524,2026-08-07-cost-auto-efcd2f,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-efcd2f/,"혼자 사는 직장인, 사랑하는 반려동물 병원비 폭탄 걱정된다면? 펫보험 vs 예방 관리, 내게 맞는 최적의 선택은?",P2,예방 관리: 연간 정기 검진(5만~10만원)， 예방 접종(1회당 2만~5만원)， 구충(월 1만~2만원)， 그리고 건강 사료 및 영양제 비용 등을 합하면 연간 최소 20만원에서 50만원 이상이 소요됩니다.,가격,20만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
525,2026-08-07-cost-auto-efcd2f,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-efcd2f/,"혼자 사는 직장인, 사랑하는 반려동물 병원비 폭탄 걱정된다면? 펫보험 vs 예방 관리, 내게 맞는 최적의 선택은?",P2,예방 관리: 연간 정기 검진(5만~10만원)， 예방 접종(1회당 2만~5만원)， 구충(월 1만~2만원)， 그리고 건강 사료 및 영양제 비용 등을 합하면 연간 최소 20만원에서 50만원 이상이 소요됩니다.,가격,50만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
526,2026-08-07-cost-auto-efcd2f,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-efcd2f/,"혼자 사는 직장인, 사랑하는 반려동물 병원비 폭탄 걱정된다면? 펫보험 vs 예방 관리, 내게 맞는 최적의 선택은?",P2,최소 100만~200만원 이상의 목돈을 목표로 합니다.,가격,200만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
527,2026-08-07-cost-auto-efcd2f,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-efcd2f/,"혼자 사는 직장인, 사랑하는 반려동물 병원비 폭탄 걱정된다면? 펫보험 vs 예방 관리, 내게 맞는 최적의 선택은?",P2,자기부담금 비율: 진료비 발생 시 내가 부담해야 하는 비율(예: 10%~50%)을 확인합니다.,통계,10%,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
528,2026-08-07-cost-auto-efcd2f,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-efcd2f/,"혼자 사는 직장인, 사랑하는 반려동물 병원비 폭탄 걱정된다면? 펫보험 vs 예방 관리, 내게 맞는 최적의 선택은?",P2,자기부담금 비율: 진료비 발생 시 내가 부담해야 하는 비율(예: 10%~50%)을 확인합니다.,통계,50%,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
529,2026-08-07-cost-auto-efcd2f,https://honsamnote.co.kr/blog/2026-08-07-cost-auto-efcd2f/,"혼자 사는 직장인, 사랑하는 반려동물 병원비 폭탄 걱정된다면? 펫보험 vs 예방 관리, 내게 맞는 최적의 선택은?",P2,'보험료=만능'이라는 생각 금지: 펫보험은 보장 한도와 자기부담금이 존재하며， 모든 질병을 100% 보장해주지 않습니다.,통계,100%,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
530,2026-08-07-housing-auto-0bc6a2,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-0bc6a2/,"혼자 사는 직장인, 좁은 집 짐 처치 곤란? 셀프 스토리지 vs 비우기, 내 돈 아끼는 현명한 선택 가이드",P2,비용·시간·주의사항 ✔️ 셀프 스토리지(쉐어창고) 비용: 가장 작은 개인 박스형부터 소형 창고형(1평 미만)까지 월 3만원~10만원 대의 비용이 발생합니다.,가격,3만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
531,2026-08-07-housing-auto-0bc6a2,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-0bc6a2/,"혼자 사는 직장인, 좁은 집 짐 처치 곤란? 셀프 스토리지 vs 비우기, 내 돈 아끼는 현명한 선택 가이드",P2,비용·시간·주의사항 ✔️ 셀프 스토리지(쉐어창고) 비용: 가장 작은 개인 박스형부터 소형 창고형(1평 미만)까지 월 3만원~10만원 대의 비용이 발생합니다.,가격,10만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
532,2026-08-07-housing-auto-0bc6a2,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-0bc6a2/,"혼자 사는 직장인, 좁은 집 짐 처치 곤란? 셀프 스토리지 vs 비우기, 내 돈 아끼는 현명한 선택 가이드",P2,✔️ 비우고 정리하기(처분하기) 비용: 대형 폐기물: 가구， 가전 등 품목별로 1천원~1만원 정도의 수수료가 부과됩니다.,가격,1만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
533,2026-08-07-housing-auto-0bc6a2,https://honsamnote.co.kr/blog/2026-08-07-housing-auto-0bc6a2/,"혼자 사는 직장인, 좁은 집 짐 처치 곤란? 셀프 스토리지 vs 비우기, 내 돈 아끼는 현명한 선택 가이드",P2,체크리스트 ✅ 나의 짐 상태 점검하기 1년 이상 사용하지 않은 물건이 전체 짐의 50% 이상인가?,통계,50%,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
534,2026-08-08-cost-auto-65e819,https://honsamnote.co.kr/blog/2026-08-08-cost-auto-65e819/,"혼자 사는 직장인, 매일 점심값으로 새는 돈 아깝다면? 도시락 vs 배달 vs 구내식당/식당, 내게 맞는 최적의 점심 식사 전략",P2,"""오늘은 뭘 먹지?"" 이 사소한 고민이 스트레스가 되고， 매달 통장에서 20~30만원씩 빠져나가는 점심값은 월급을 스쳐 지나가는 주범 중 하나죠.",가격,30만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
535,2026-08-08-cost-auto-65e819,https://honsamnote.co.kr/blog/2026-08-08-cost-auto-65e819/,"혼자 사는 직장인, 매일 점심값으로 새는 돈 아깝다면? 도시락 vs 배달 vs 구내식당/식당, 내게 맞는 최적의 점심 식사 전략",P2,비용·시간·주의사항 비용 (1끼 기준， 평균치) 집밥 도시락: 2，000원 ~ 5，000원 (대량 구매 및 알뜰한 식재료 선택 시 더욱 절감 가능) 구내식당/가성비 식당: 6，000원 ~ 9，000원 (구내식당은 이보다 저렴할 수 있습니다) 배달/외식: 10，000원 ~ 20，000원 (배달비 포함 시 더욱 상승) 월 예상 절감액: 현재 매일 1만원짜리 점,가격,1만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
536,2026-08-08-cost-auto-65e819,https://honsamnote.co.kr/blog/2026-08-08-cost-auto-65e819/,"혼자 사는 직장인, 매일 점심값으로 새는 돈 아깝다면? 도시락 vs 배달 vs 구내식당/식당, 내게 맞는 최적의 점심 식사 전략",P2,비용·시간·주의사항 비용 (1끼 기준， 평균치) 집밥 도시락: 2，000원 ~ 5，000원 (대량 구매 및 알뜰한 식재료 선택 시 더욱 절감 가능) 구내식당/가성비 식당: 6，000원 ~ 9，000원 (구내식당은 이보다 저렴할 수 있습니다) 배달/외식: 10，000원 ~ 20，000원 (배달비 포함 시 더욱 상승) 월 예상 절감액: 현재 매일 1만원짜리 점,가격,6만원,yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
537,2026-08-08-cost-auto-65e819,https://honsamnote.co.kr/blog/2026-08-08-cost-auto-65e819/,"혼자 사는 직장인, 매일 점심값으로 새는 돈 아깝다면? 도시락 vs 배달 vs 구내식당/식당, 내게 맞는 최적의 점심 식사 전략",P2,(평균 2，000~5，000원) 가장 건강: 식재료 선택부터 조리법까지 직접 조절하여 건강하고 신선한 식사를 할 수 있습니다.,가격,"5,000원)",yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
538,2026-08-08-cost-auto-65e819,https://honsamnote.co.kr/blog/2026-08-08-cost-auto-65e819/,"혼자 사는 직장인, 매일 점심값으로 새는 돈 아깝다면? 도시락 vs 배달 vs 구내식당/식당, 내게 맞는 최적의 점심 식사 전략",P2,비용·시간·주의사항 비용 (1끼 기준， 평균치) 집밥 도시락: 2，000원 ~ 5，000원 (대량 구매 및 알뜰한 식재료 선택 시 더욱 절감 가능) 구내식당/가성비 식당: 6，000원 ~ 9，000원 (구내식당은 이보다 저렴할 수 있습니다) 배달/외식: 10，000원 ~ 20，000원 (배달비 포함 시 더욱 상승) 월 예상 절감액: 현재 매일 1만원짜리 점,가격,"2,000원 ",yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
539,2026-08-08-cost-auto-65e819,https://honsamnote.co.kr/blog/2026-08-08-cost-auto-65e819/,"혼자 사는 직장인, 매일 점심값으로 새는 돈 아깝다면? 도시락 vs 배달 vs 구내식당/식당, 내게 맞는 최적의 점심 식사 전략",P2,비용·시간·주의사항 비용 (1끼 기준， 평균치) 집밥 도시락: 2，000원 ~ 5，000원 (대량 구매 및 알뜰한 식재료 선택 시 더욱 절감 가능) 구내식당/가성비 식당: 6，000원 ~ 9，000원 (구내식당은 이보다 저렴할 수 있습니다) 배달/외식: 10，000원 ~ 20，000원 (배달비 포함 시 더욱 상승) 월 예상 절감액: 현재 매일 1만원짜리 점,가격,"5,000원 ",yes,NEEDS_EXTERNAL_VERIFICATION,"수치·가격 변동 여부 확인. 확인 불가 시 ""이용 전 최신 정보 확인 필요"" 안내 추가",공공기관·제조사·서비스 공식 페이지,,
