source_slug,source_title,target_slug,target_title,relevance_score,relation_type,reason
2026-08-07-safety-auto-6b24c5,"혼자 사는 당신, 새 집 이사 직후 '이것' 안 하면 위험! 도어락 비밀번호와 열쇠 관리 안전 가이드",2026-07-30-safety-37,나 혼자 사는 집에 불이 났다면? 당황하지 않고 대피하는 5단계 행동 수칙,3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-07-safety-auto-7d0e1d,"혼자 사는 당신, 쓰러지거나 의식 없을 때: 스마트 비상 연락 시스템 vs. 비상 키 공유, 어떤 대비책이 나에게 맞을까?",2026-07-30-safety-36,"혼자 사는 당신, 퇴근 후 집에 들어서자마자 섬뜩한 가스 냄새가 날 때, 이렇게 행동하세요",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-07-safety-auto-7d89fc,"혼자 사는 당신, 우리 집 복도·엘리베이터·주차장에서 수상한 사람을 마주쳤을 때: 당황하지 않고 나를 지키는 현실적인 대처법",2026-07-30-safety-36,"혼자 사는 당신, 퇴근 후 집에 들어서자마자 섬뜩한 가스 냄새가 날 때, 이렇게 행동하세요",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-07-safety-auto-a9b07e,"혼자 사는 당신, 우리 집 말고 다른 곳에서 건물 전체 화재 경보기가 울릴 때: 당황하지 않고 안전하게 상황을 판단하고 대피하는 현실적인 방법",2026-08-01-safety-auto-835af8,"혼자 사는 당신, 보일러나 난방기 사용 중 갑자기 어지럽고 메스꺼울 때? 침묵의 살인자 일산화탄소 대처법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-07-safety-auto-a9b07e,"혼자 사는 당신, 우리 집 말고 다른 곳에서 건물 전체 화재 경보기가 울릴 때: 당황하지 않고 안전하게 상황을 판단하고 대피하는 현실적인 방법",2026-08-06-safety-auto-d2f981,"혼자 사는 당신, 늦은 밤 귀갓길 불안할 때? 호신용 경보기 vs. 스마트폰 호신 앱, 나에게 맞는 선택은?",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-07-safety-auto-e50d7a,"혼자 사는 당신, 집에서 미끄러지거나 넘어져 몸을 움직이기 힘들 때: 당황하지 않고 부상 상태 확인 및 도움 요청하는 현실적인 방법",2026-08-08-safety-auto-84a0bd,"혼자 사는 당신, 주방이나 보일러실에서 가스 냄새가 희미하게 날 때: 당황하지 않고 안전하게 확인하고 대처하는 현실적인 방법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-07-safety-auto-eecdaa,"혼자 사는 당신, 집에서 응급상황 발생 시 119가 문을 열고 들어올 수 있게 대비할 때: 스마트 도어락 원격 개방 vs. 비상 키박스 공유, 나에게 맞는 선택은?",2026-08-01-safety-auto-835af8,"혼자 사는 당신, 보일러나 난방기 사용 중 갑자기 어지럽고 메스꺼울 때? 침묵의 살인자 일산화탄소 대처법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-07-safety-auto-eecdaa,"혼자 사는 당신, 집에서 응급상황 발생 시 119가 문을 열고 들어올 수 있게 대비할 때: 스마트 도어락 원격 개방 vs. 비상 키박스 공유, 나에게 맞는 선택은?",2026-08-07-safety-auto-a9b07e,"혼자 사는 당신, 우리 집 말고 다른 곳에서 건물 전체 화재 경보기가 울릴 때: 당황하지 않고 안전하게 상황을 판단하고 대피하는 현실적인 방법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-07-storage-auto-54d5cd,"1인 가구 직장인, 좁은 침대 밑 공간 '애물단지'라면? 수납형 vs 일반 침대 프레임, 내게 맞는 선택 기준 비교",2026-07-30-storage-22,"좁은 원룸 냉장고, 식재료 낭비 없이 깔끔하게 쓰는 현실 정리법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-07-storage-auto-b02bd8,1인 가구 소품 알아보기｜원룸 소품 정리,2026-08-05-storage-auto-1764b0,"1인 가구 직장인, 좁은 옷장 '꽉 찬 옷' 때문에 숨막힌다면? 옷걸이 하나라도 더 거는 현실 수납법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-cleaning-auto-4d4ce4,싱크대 냄새 제거 알아보기｜싱크대 물 빠짐,2026-08-01-cleaning-auto-84665e,"혼자 사는 직장인, 좁은 원룸 쓰레기 산? 악취 없이 깔끔하게 버리는 스마트 분리배출 루틴",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-cleaning-auto-4d4ce4,싱크대 냄새 제거 알아보기｜싱크대 물 빠짐,2026-08-03-cleaning-auto-fc046f,"바쁜 1인 가구 직장인, 매일 아침 구겨진 옷? 다림질 vs 스팀다리미, 현명한 선택 기준",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-cleaning-auto-a4c61f,"혼자 사는 당신, 가습기/제습기 속 검은 물때와 퀴퀴한 냄새? 15분 만에 세균 걱정 없이 쾌적하게 만드는 현실 솔루션",2026-07-30-cleaning-30,"바쁜 1인 가구 원룸, 매일 쌓이는 먼지? 근본적으로 줄이는 현실적인 생활 습관",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-cleaning-auto-a4c61f,"혼자 사는 당신, 가습기/제습기 속 검은 물때와 퀴퀴한 냄새? 15분 만에 세균 걱정 없이 쾌적하게 만드는 현실 솔루션",2026-08-07-cleaning-auto-f340ae,"혼자 사는 당신, 냉장고 속 '이것' 안 버리면 돈 낭비에 냄새까지! 20분 만에 새것처럼 비우고 정리하는 법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-cleaning-auto-b16ac0,"혼자 사는 당신, 집에 밴 꿉꿉한 생활 냄새! 향으로 덮을까? 근본을 잡을까? 방향제·디퓨저 vs 공기청정기, 현명한 선택 기준",2026-08-07-cleaning-auto-e52e72,커튼 먼지 제거 알아보기｜커튼 세탁 주기,3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-cleaning-auto-c188df,"혼자 사는 당신, 쓰고 남은 기름, 아무렇게나 버렸다간 큰코다쳐요! 폐식용유 깔끔하게 버리고 환경 지키는 현실 가이드",2026-07-30-cleaning-28,"퇴근 후 급하게 돌린 빨래, 쉰 냄새 고민 끝! 1인 가구를 위한 초간단 세탁 관리법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-cleaning-auto-c188df,"혼자 사는 당신, 쓰고 남은 기름, 아무렇게나 버렸다간 큰코다쳐요! 폐식용유 깔끔하게 버리고 환경 지키는 현실 가이드",2026-08-03-cleaning-auto-fc046f,"바쁜 1인 가구 직장인, 매일 아침 구겨진 옷? 다림질 vs 스팀다리미, 현명한 선택 기준",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-cleaning-auto-e6a45e,"혼자 사는 당신, 세탁 후에도 옷에서 쿰쿰한 냄새? 세탁기 고무패킹과 세제 투입구 곰팡이, 딱 15분이면 끝!",2026-07-30-cleaning-26,"퇴근 후 마주한 눅눅한 욕실, 1인 가구 화장실 곰팡이, 딱 30분이면 끝내는 완벽 제거 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-cleaning-auto-e6a45e,"혼자 사는 당신, 세탁 후에도 옷에서 쿰쿰한 냄새? 세탁기 고무패킹과 세제 투입구 곰팡이, 딱 15분이면 끝!",2026-07-30-cleaning-27,"혼자 사는 당신, 샤워실 배수구 냄새? 퇴근 후 15분 만에 잡는 법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-cost-auto-123a00,"혼자 사는 직장인, 매달 새는 통신비 아까울 때! 메이저 vs 알뜰폰, 내게 맞는 후회 없는 선택 가이드",2026-08-03-cost-auto-749379,1인 가구 인터넷 비교｜모바일 핫스팟,3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-food-auto-6f0a23,"1인 가구 직장인, 국물 요리 후 남은 대파·무·양파 자투리, 버릴까 말까? 낭비 없이 알뜰하게 활용하는 현실적인 전략",2026-08-06-food-auto-834b6e,"1인 가구 직장인, 냉동실 식재료 신선하게 오래 보관할 때: 진공포장기 vs. 지퍼백, 당신의 최적 선택 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-food-auto-89ea49,"혼자 사는 직장인, 두부 한 모 앞에서 망설일 때: 버리지 않고 끝까지 신선하게 즐기는 구매부터 보관, 활용법",2026-07-30-food-15,1인용 밀키트 비교｜밀키트 추천,3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-food-auto-89ea49,"혼자 사는 직장인, 두부 한 모 앞에서 망설일 때: 버리지 않고 끝까지 신선하게 즐기는 구매부터 보관, 활용법",2026-08-01-food-auto-6b8a79,"1인 가구, 마트에서 '이거 살까 말까?' 망설일 때: 식재료 낭비 막는 현명한 구매 결정 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-food-auto-89f7c0,"1인 가구 직장인, 쌀 한 포대 앞에서 망설일 때: 소량 팩 vs. 대용량, 아니면 즉석밥? 당신의 밥상과 지갑을 위한 최적의 선택",2026-07-29-food-9,퇴근 후 지쳐도 괜찮아: 1인 가구 직장인이 냉장고 털어 일주일 식단을 미리 짜는 현실적인 방법,3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-food-auto-89f7c0,"1인 가구 직장인, 쌀 한 포대 앞에서 망설일 때: 소량 팩 vs. 대용량, 아니면 즉석밥? 당신의 밥상과 지갑을 위한 최적의 선택",2026-07-30-food-11,"퇴근 후 지친 당신, 냉장고 식재료 썩히지 않고 알뜰하게 다 먹는 보관 기간 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-food-auto-9b0e80,1인 가구 허브 비교｜혼밥 향신료,2026-08-05-food-auto-c06744,"1인 가구 직장인, 요리에 쓰고 남은 신선 허브, 시들기 전에 이렇게 하세요! 버리지 않고 오래 쓰는 보관법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-food-auto-cfd186,"혼자 사는 직장인, 매일 쓰는 식용유: 만능 콩기름 vs. 건강 올리브유, 당신의 요리 스타일과 지갑을 위한 현명한 선택",2026-08-01-food-auto-8c9a71,"혼자 사는 직장인, 냉장고 속 식용유와 조미료, 버릴까 말까? 알뜰하게 다 쓰는 보관법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-food-auto-cfd186,"혼자 사는 직장인, 매일 쓰는 식용유: 만능 콩기름 vs. 건강 올리브유, 당신의 요리 스타일과 지갑을 위한 현명한 선택",2026-08-06-food-auto-36b7bb,"1인 가구 직장인, 한 끼 요리 후 설거지 산더미에 지칠 때? 시간과 재료 낭비 줄이는 원팬·원팟 요리 전략",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-housing-auto-4e32dc,"혼자 사는 직장인, 새집 입주 후 예상 못한 숨은 하자 발견! 내 권리 지키며 계약 조정하는 현실 가이드",2026-08-03-housing-auto-f53851,"혼자 사는 직장인, 빈집 vs 풀옵션 원룸/오피스텔, 뭘 골라야 현명할까? 시간과 돈 아끼는 최적의 선택 가이드",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-housing-auto-d2c1ed,"혼자 사는 직장인, 이사 갈 때 퇴실 청소? 셀프 vs 전문 업체, 보증금 지키는 현명한 선택 가이드",2026-07-30-housing-49,퇴실청소 분쟁 체크리스트｜원상복구 의무,3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-products-auto-a84bd7,"혼자 사는 직장인, 퇴근 후 무거운 장바구니 대신? 1인 가구 온라인 장보기 서비스, 현명하게 고르고 알뜰하게 이용하는 법",2026-08-12-products-auto-2ee7a1,"혼자 사는 직장인, 매번 장보기 번거롭고 필요한 건 깜빡한다면? 1인 가구 맞춤 구독 박스 vs 직접 장보기, 나에게 딱 맞는 선택은?",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-safety-auto-2186aa,"혼자 사는 당신, 응급상황 시 내 몸이 말 못 할 때? 비상 의료 정보 카드 vs. 스마트폰 응급 ID, 어떤 대비가 나에게 맞을까?",2026-08-07-safety-auto-7d0e1d,"혼자 사는 당신, 쓰러지거나 의식 없을 때: 스마트 비상 연락 시스템 vs. 비상 키 공유, 어떤 대비책이 나에게 맞을까?",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-safety-auto-55b509,"혼자 사는 당신, 작은 부상에도 덜컥 겁나는 순간: DIY 구급상자 vs. 시판 기성품, 나에게 맞는 선택은?",2026-07-30-safety-34,"혼자 사는 내가 갑자기 아플 때, 응급실 가기 전 챙길 물건 최소화 리스트",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-safety-auto-71a5f3,"혼자 사는 당신, 빈집털이 걱정될 때? DIY 스마트 보안 시스템 vs. 전문 경비 서비스, 나에게 맞는 선택은?",2026-07-30-safety-37,나 혼자 사는 집에 불이 났다면? 당황하지 않고 대피하는 5단계 행동 수칙,3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
2026-08-08-safety-auto-84a0bd,"혼자 사는 당신, 주방이나 보일러실에서 가스 냄새가 희미하게 날 때: 당황하지 않고 안전하게 확인하고 대처하는 현실적인 방법",2026-08-01-safety-auto-835af8,"혼자 사는 당신, 보일러나 난방기 사용 중 갑자기 어지럽고 메스꺼울 때? 침묵의 살인자 일산화탄소 대처법",3,next,강한 신호(같은 클러스터/대표 키워드 일치) 없이 카테고리 일치 또는 소수 keyword/tag overlap만으로 연결됨(점수 3)
